Router,Closeness,Reach_raw,Reach_norm,Degree,Betweenness,CMBA,CacheOccupy,CHR,Latency
Router3,0.1296296296296296,5.119058719058719,0.0185643940699352,0.0476190476190476,0.0,0.0489532678296531,0.0,,
Router6,0.1478873239436619,6.173088023088024,0.2110654532996271,0.0952380952380952,0.1904761904761905,0.1611667657393937,0.0,,
Router9,0.1693548387096774,6.765512265512265,0.319261965241048,0.0952380952380952,0.3619047619047619,0.2364399152733956,0.0,,
