episode,steps,episode_reward_sum,episode_reward_avg,episode_loss_avg,epsilon
1,50,0.0,0.0,0.0,1.0
2,50,0.0,0.0,0.0028374075057217853,0.8307187014821328
3,50,0.0,0.0,0.00010631761700551579,0.6465587967553006
4,50,0.0,0.0,6.929669474686762e-07,0.5032248303978422
5,50,0.0,0.0,6.3773780850651105e-09,0.39166620452737816
