episode,iteration,selected_router_index,selected_router_name,chr,latency_ms,cache_occupancy,cmba
1,1,20,Router21,0.0,48.6370831159851,0.0,0.0
1,2,21,Router22,0.0,42.7611583935075,0.0,0.0
1,3,26,Router27,0.0,60.12091859330049,0.0,0.0
1,4,20,Router21,0.0,48.6370831159851,0.0,0.0
1,5,17,Router18,0.0,56.01384159986422,0.0,0.0
1,6,20,Router21,0.0,48.6370831159851,0.0,0.0
1,7,26,Router27,0.0,60.12091859330049,0.0,0.0
1,8,29,Router30,0.0,57.77411743481137,0.0,0.0
1,9,0,Router1,0.0,60.18271582572212,0.0,0.0
1,10,31,Router32,0.26,54.33881362339193,37.0,0.0
1,11,6,Router7,0.0,60.88708266876785,0.0,0.0
1,12,23,Router24,0.0,60.4686051699131,0.0,0.0
1,13,28,Router29,0.0,53.55705711460658,0.0,0.0
1,14,1,Router2,0.0,50.74543546121432,0.0,0.0
1,15,9,Router10,0.0,36.29029620840311,0.0,0.0
1,16,3,Router4,0.0,50.07174571544301,0.0,0.0
1,17,12,Router13,0.0,59.308141591206784,0.0,0.0
1,18,23,Router24,0.0,60.4686051699131,0.0,0.0
1,19,31,Router32,0.26,54.33881362339193,37.0,0.0
1,20,26,Router27,0.0,60.12091859330049,0.0,0.0
1,21,24,Router25,0.0,45.995008310017035,0.0,0.0
1,22,5,Router6,0.0,41.93584127826303,0.0,0.0
1,23,18,Router19,0.0,64.61405786048289,0.0,0.0
1,24,6,Router7,0.0,60.88708266876785,0.0,0.0
1,25,18,Router19,0.0,64.61405786048289,0.0,0.0
1,26,28,Router29,0.0,53.55705711460658,0.0,0.0
1,27,26,Router27,0.0,60.12091859330049,0.0,0.0
1,28,14,Router15,0.0,48.75249366490683,0.0,0.0
1,29,25,Router26,0.0,64.0206653889412,0.0,0.0
1,30,31,Router32,0.26,54.33881362339193,37.0,0.0
1,31,22,Router23,0.0,53.816932376276654,0.0,0.0
1,32,9,Router10,0.0,36.29029620840311,0.0,0.0
1,33,18,Router19,0.0,64.61405786048289,0.0,0.0
1,34,3,Router4,0.0,50.07174571544301,0.0,0.0
1,35,15,Router16,0.0,56.927869534998145,0.0,0.0
1,36,30,Router31,0.0,52.09912807683322,0.0,0.0
1,37,13,Router14,0.0,59.31338598734413,0.0,0.0
1,38,26,Router27,0.0,60.12091859330049,0.0,0.0
1,39,25,Router26,0.0,64.0206653889412,0.0,0.0
1,40,3,Router4,0.0,50.07174571544301,0.0,0.0
1,41,31,Router32,0.26,54.33881362339193,37.0,0.0
1,42,28,Router29,0.0,53.55705711460658,0.0,0.0
1,43,10,Router11,0.0,70.46187376336233,0.0,0.0
1,44,21,Router22,0.0,42.7611583935075,0.0,0.0
1,45,13,Router14,0.0,59.31338598734413,0.0,0.0
1,46,2,Router3,0.0,84.54459181941967,0.0,0.0
1,47,4,Router5,0.0,52.06106545546439,0.0,0.0
1,48,18,Router19,0.0,64.61405786048289,0.0,0.0
1,49,14,Router15,0.0,48.75249366490683,0.0,0.0
1,50,17,Router18,0.0,56.01384159986422,0.0,0.0
1,51,29,Router30,0.0,57.77411743481137,0.0,0.0
1,52,2,Router3,0.0,84.54459181941967,0.0,0.0
1,53,9,Router10,0.0,36.29029620840311,0.0,0.0
1,54,7,Router8,0.0,60.81413480856147,0.0,0.0
1,55,23,Router24,0.0,60.4686051699131,0.0,0.0
1,56,4,Router5,0.0,52.06106545546439,0.0,0.0
1,57,17,Router18,0.0,56.01384159986422,0.0,0.0
1,58,25,Router26,0.0,64.0206653889412,0.0,0.0
1,59,2,Router3,0.0,84.54459181941967,0.0,0.0
1,60,11,Router12,0.0,70.87039805933266,0.0,0.0
1,61,3,Router4,0.0,50.07174571544301,0.0,0.0
1,62,10,Router11,0.0,70.46187376336233,0.0,0.0
1,63,3,Router4,0.0,50.07174571544301,0.0,0.0
1,64,26,Router27,0.0,60.12091859330049,0.0,0.0
1,65,8,Router9,0.0,53.897631716980975,0.0,0.0
