Router,Closeness,Reach_raw,Reach_norm,Degree,Betweenness,CMBA,CacheOccupy,CHR,Latency
Router13,0.2058823529411764,7.407936507936508,0.4365901521033565,0.0952380952380952,0.6476190476190476,0.346332411975419,0.0,,
Router10,0.1810344827586207,7.007936507936508,0.3635367527362588,0.0952380952380952,0.5142857142857143,0.2885237612546723,0.0,,
Router7,0.1590909090909091,6.58975468975469,0.2871627443070204,0.0952380952380952,0.3619047619047619,0.2258491276351966,0.0,,
Router4,0.14,6.042135642135643,0.1871491618401607,0.0952380952380952,0.1904761904761905,0.1532158618886116,0.0,,
Router1,0.1235294117647058,5.017410367410369,0.0,0.0476190476190476,0.0,0.0427871148459383,0.0,,
