episode,iteration,reward,loss,done
1,1,-0.06396729426490266,0.0,False
1,2,-0.03352479868977238,0.0,False
1,3,-0.12346373562780179,0.0,False
1,4,-0.06396729426490266,0.0,False
1,5,-0.10218543832063619,0.0,False
1,6,-0.06396729426490266,0.0,False
1,7,-0.12346373562780179,0.0,False
1,8,-0.11130522658330681,0.0,False
1,9,-0.12378390003823991,0.0,False
1,10,-0.2785073094863927,0.0,False
1,11,-0.12743314428751729,0.0,False
1,12,-0.12526506011202673,0.0,False
1,13,-0.0894571182086711,0.0,False
1,14,-0.07489042721365033,0.0,False
1,15,0.0,0.0,False
1,16,-0.07140011750525668,0.0,False
1,17,-0.11925283071352434,0.0,False
1,18,-0.12526506011202673,0.0,False
1,19,-0.2785073094863927,0.0,False
1,20,-0.12346373562780179,0.0,False
1,21,-0.050279006141985404,0.0,False
1,22,-0.029248924880021586,0.0,False
1,23,-0.14674217752757643,0.0,False
1,24,-0.12743314428751729,0.0,False
1,25,-0.14674217752757643,0.0,False
1,26,-0.0894571182086711,0.0,False
1,27,-0.12346373562780179,0.0,False
1,28,-0.06456522315113108,0.0,False
1,29,-0.14366787883547089,0.0,False
1,30,-0.2785073094863927,0.0,False
1,31,-0.09080350228898676,0.0,False
1,32,0.0,0.0,False
1,33,-0.14674217752757643,0.0,False
1,34,-0.07140011750525668,0.0,False
1,35,-0.10692091276679745,0.0,False
1,36,-0.08190375420598263,0.0,False
1,37,-0.11928000133155398,0.0,False
1,38,-0.12346373562780179,0.0,False
1,39,-0.14366787883547089,0.0,False
1,40,-0.07140011750525668,0.0,False
1,41,-0.2785073094863927,0.0,False
1,42,-0.0894571182086711,0.0,False
1,43,-0.17703904451543678,0.0,False
1,44,-0.03352479868977238,0.0,False
1,45,-0.11928000133155398,0.0,False
1,46,-0.25,0.0,False
1,47,-0.0817065561074151,0.0,False
1,48,-0.14674217752757643,0.0,False
1,49,-0.06456522315113108,0.0,False
1,50,-0.10218543832063619,0.0,False
1,51,-0.11130522658330681,0.0,False
1,52,-0.25,0.0,False
1,53,0.0,0.0,False
1,54,-0.12705520974675422,0.0,False
1,55,-0.12526506011202673,0.0,False
1,56,-0.0817065561074151,0.0,False
1,57,-0.10218543832063619,0.0,False
1,58,-0.14366787883547089,0.0,False
1,59,-0.25,0.0,False
1,60,-0.17915556228239107,0.0,False
1,61,-0.07140011750525668,0.0,False
1,62,-0.17703904451543678,0.0,False
1,63,-0.07140011750525668,0.0,False
1,64,-0.12346373562780179,0.006548725534230471,False
1,65,-0.09122159636580661,0.004960366990417242,False
1,66,-0.07489042721365033,0.003996722400188446,False
1,67,-0.17703904451543678,0.0032849505078047514,False
1,68,-0.12346373562780179,0.0025851987302303314,False
1,69,-0.013310612996520754,0.0018117348663508892,False
1,70,-0.12378390003823991,0.0013196001527830958,False
1,71,-0.013310612996520754,0.0008459263481199741,False
1,72,-0.14366787883547089,0.0006784326396882534,False
1,73,-0.0894571182086711,0.00038217855035327375,False
1,74,-0.25,0.00040936359437182546,False
1,75,-0.013310612996520754,0.00038864329690113664,False
1,76,-0.12743314428751729,0.00037791323848068714,False
1,77,-0.14366787883547089,0.0003681895905174315,False
1,78,-0.11925283071352434,0.0003561874618753791,False
1,79,-0.17703904451543678,0.00024059053976088762,False
