episode,iteration,selected_router_index,selected_router_name,chr,latency_ms,cache_occupancy,cmba
1,1,1,Router2,0.0,84.73414638793659,0.0,0.0
1,2,6,Router7,0.0,58.72792856975466,0.0,0.0
1,3,2,Router3,0.0,0.0,0.0,0.0
1,4,6,Router7,0.0,0.0,0.0,0.0
1,5,7,Router8,0.0,52.384790959324214,0.0,0.0
1,6,8,Router9,0.0,0.0,0.0,0.0
1,7,6,Router7,0.0,42.53908776449291,0.0,0.0
1,8,1,Router2,0.0,44.52608972710564,0.0,0.0
1,9,5,Router6,0.0,0.0,0.0,0.0
1,10,4,Router5,0.0,44.913509938948835,0.0,0.0
1,11,5,Router6,0.0,0.0,0.0,0.0
1,12,1,Router2,0.0,96.36806806106608,0.0,0.0
1,13,8,Router9,0.0,0.0,0.0,0.0
1,14,8,Router9,0.0,0.0,0.0,0.0
1,15,5,Router6,0.0,0.0,0.0,0.0
1,16,5,Router6,0.0,0.0,0.0,0.0
1,17,1,Router2,0.0,49.81424293127852,0.0,0.0
1,18,7,Router8,0.0,30.833900914610606,0.0,0.0
1,19,4,Router5,0.0,93.13023415869677,0.0,0.0
1,20,9,Router10,0.0,63.484292888063734,0.0,0.0
1,21,1,Router2,0.0,50.08460448864745,0.0,0.0
1,22,8,Router9,0.0,0.0,0.0,0.0
1,23,8,Router9,0.0,0.0,0.0,0.0
1,24,2,Router3,0.0,0.0,0.0,0.0
1,25,6,Router7,0.0,20.42673573910635,0.0,0.0
1,26,2,Router3,0.0,0.0,0.0,0.0
1,27,2,Router3,0.0,0.0,0.0,0.0
1,28,6,Router7,0.0,58.994773730215364,0.0,0.0
1,29,4,Router5,0.0,51.221062640399964,0.0,0.0
1,30,6,Router7,0.0,54.47855733727841,0.0,0.0
1,31,8,Router9,0.0,0.0,0.0,0.0
1,32,4,Router5,0.0,58.84838183410034,0.0,0.0
1,33,3,Router4,0.0,20.680212333942226,0.0,0.0
1,34,2,Router3,0.0,0.0,0.0,0.0
1,35,3,Router4,0.0,86.51016973228786,0.0,0.0
1,36,5,Router6,0.0,0.0,0.0,0.0
1,37,7,Router8,0.0,73.24049774799379,0.0,0.0
1,38,4,Router5,0.0,65.22343995336755,0.0,0.0
1,39,5,Router6,0.0,0.0,0.0,0.0
1,40,1,Router2,0.0,39.72052600162793,0.0,0.0
1,41,2,Router3,0.0,0.0,0.0,0.0
1,42,1,Router2,0.0,52.9421822908171,0.0,0.0
1,43,4,Router5,0.0,43.44191099847077,0.0,0.0
1,44,4,Router5,0.0,49.096568641152,0.0,0.0
1,45,9,Router10,0.0,68.21547417380408,0.0,0.0
1,46,2,Router3,0.0,0.0,0.0,0.0
1,47,1,Router2,0.0,0.0,0.0,0.0
1,48,9,Router10,0.0,55.80130875471558,0.0,0.0
1,49,7,Router8,0.0,41.51352764922217,0.0,0.0
1,50,7,Router8,0.0,36.70685871584032,0.0,0.0
1,51,2,Router3,0.0,0.0,0.0,0.0
1,52,0,Router1,0.0,0.0,0.0,0.0
1,53,8,Router9,0.0,0.0,0.0,0.0
1,54,5,Router6,0.0,0.0,0.0,0.0
1,55,9,Router10,0.0,57.27318801171045,0.0,0.0
1,56,9,Router10,0.0,61.323048084115605,0.0,0.0
1,57,6,Router7,0.0,64.52732841355856,0.0,0.0
1,58,4,Router5,0.0,42.72066254282747,0.0,0.0
1,59,0,Router1,0.0,0.0,0.0,0.0
1,60,0,Router1,0.0,0.0,0.0,0.0
1,61,5,Router6,0.0,0.0,0.0,0.0
1,62,6,Router7,0.0,61.91481061150042,0.0,0.0
1,63,7,Router8,0.0,52.32647760232765,0.0,0.0
1,64,8,Router9,0.0,0.0,0.0,0.0
1,65,7,Router8,0.0,69.82007751867171,0.0,0.0
1,66,5,Router6,0.0,0.0,0.0,0.0
1,67,8,Router9,0.0,0.0,0.0,0.0
1,68,6,Router7,0.0,50.95834273994731,0.0,0.0
1,69,3,Router4,0.0,0.0,0.0,0.0
1,70,7,Router8,0.0,52.78351641802219,0.0,0.0
1,71,8,Router9,0.0,0.0,0.0,0.0
1,72,3,Router4,0.0,72.80251434413937,0.0,0.0
1,73,3,Router4,0.0,15.6293334537853,0.0,0.0
1,74,9,Router10,0.0,61.82632313146258,0.0,0.0
1,75,0,Router1,0.0,59.93054650873789,0.0,0.0
1,76,5,Router6,0.0,0.0,0.0,0.0
1,77,4,Router5,0.0,22.139686823945485,0.0,0.0
1,78,6,Router7,0.0,57.63349225697756,0.0,0.0
1,79,0,Router1,0.0,0.0,0.0,0.0
1,80,8,Router9,0.0,0.0,0.0,0.0
1,81,6,Router7,0.0,79.51392444245549,0.0,0.0
1,82,4,Router5,0.0,70.30156238316468,0.0,0.0
1,83,6,Router7,0.0,76.08016998117054,0.0,0.0
1,84,0,Router1,0.0,61.26319729518501,0.0,0.0
1,85,1,Router2,0.0,0.0,0.0,0.0
1,86,6,Router7,0.0,99.37810176248595,0.0,0.0
1,87,1,Router2,0.0,87.42866317526044,0.0,0.0
1,88,3,Router4,0.0,60.404827592969774,0.0,0.0
1,89,8,Router9,0.0,0.0,0.0,0.0
1,90,8,Router9,0.0,0.0,0.0,0.0
1,91,2,Router3,0.0,0.0,0.0,0.0
1,92,7,Router8,0.0,76.20531988784897,0.0,0.0
1,93,2,Router3,0.0,0.0,0.0,0.0
1,94,8,Router9,0.0,0.0,0.0,0.0
1,95,8,Router9,0.0,0.0,0.0,0.0
1,96,6,Router7,0.0,77.20167841276377,0.0,0.0
1,97,9,Router10,0.0,54.34880952341993,0.0,0.0
1,98,5,Router6,0.0,0.0,0.0,0.0
1,99,6,Router7,0.0,73.29214945112827,0.0,0.0
1,100,6,Router7,0.0,62.36440722626149,0.0,0.0
2,1,7,Router8,0.0,62.96006589913783,0.0,0.0
2,2,8,Router9,0.0,0.0,0.0,0.0
2,3,1,Router2,0.0,66.70977525962459,0.0,0.0
2,4,9,Router10,0.0,69.5107661935226,0.0,0.0
2,5,1,Router2,0.0,31.95429534560395,0.0,0.0
2,6,6,Router7,0.0,42.240027549210396,0.0,0.0
2,7,7,Router8,0.0,66.71143925736558,0.0,0.0
2,8,8,Router9,0.0,0.0,0.0,0.0
2,9,1,Router2,0.0,0.0,0.0,0.0
2,10,7,Router8,0.0,37.26440942474931,0.0,0.0
2,11,2,Router3,0.0,0.0,0.0,0.0
2,12,1,Router2,0.0,72.41748652662851,0.0,0.0
2,13,5,Router6,0.0,0.0,0.0,0.0
2,14,6,Router7,0.0,50.248423784869196,0.0,0.0
2,15,8,Router9,0.0,0.0,0.0,0.0
2,16,2,Router3,0.0,0.0,0.0,0.0
2,17,9,Router10,0.0,55.60134977145168,0.0,0.0
2,18,6,Router7,0.0,42.93685223867246,0.0,0.0
2,19,2,Router3,0.0,0.0,0.0,0.0
2,20,3,Router4,0.0,19.92538689331347,0.0,0.0
2,21,5,Router6,0.0,0.0,0.0,0.0
2,22,8,Router9,0.0,0.0,0.0,0.0
2,23,9,Router10,0.0,61.90989185447134,0.0,0.0
2,24,8,Router9,0.0,0.0,0.0,0.0
2,25,3,Router4,0.0,20.72113086239507,0.0,0.0
2,26,6,Router7,0.0,37.393764657948154,0.0,0.0
2,27,9,Router10,0.0,69.86651840105974,0.0,0.0
2,28,8,Router9,0.0,0.0,0.0,0.0
2,29,0,Router1,0.0,0.0,0.0,0.0
2,30,2,Router3,0.0,0.0,0.0,0.0
2,31,0,Router1,0.0,67.78461310598786,0.0,0.0
2,32,3,Router4,0.0,0.0,0.0,0.0
2,33,8,Router9,0.0,0.0,0.0,0.0
2,34,2,Router3,0.0,0.0,0.0,0.0
2,35,0,Router1,0.0,0.0,0.0,0.0
2,36,5,Router6,0.0,0.0,0.0,0.0
2,37,0,Router1,0.0,0.0,0.0,0.0
2,38,8,Router9,0.0,0.0,0.0,0.0
2,39,4,Router5,0.0,51.46953841598592,0.0,0.0
2,40,7,Router8,0.0,81.97183431081868,0.0,0.0
2,41,3,Router4,0.0,23.192111674567975,0.0,0.0
2,42,5,Router6,0.0,0.0,0.0,0.0
2,43,0,Router1,0.0,0.0,0.0,0.0
2,44,2,Router3,0.0,0.0,0.0,0.0
2,45,6,Router7,0.0,52.11031243400897,0.0,0.0
2,46,0,Router1,0.0,0.0,0.0,0.0
2,47,7,Router8,0.0,52.452941167570955,0.0,0.0
2,48,0,Router1,0.0,0.0,0.0,0.0
2,49,0,Router1,0.0,48.179858956083685,0.0,0.0
2,50,1,Router2,0.0,0.0,0.0,0.0
2,51,1,Router2,0.0,0.0,0.0,0.0
2,52,5,Router6,0.0,0.0,0.0,0.0
2,53,5,Router6,0.0,0.0,0.0,0.0
2,54,5,Router6,0.0,0.0,0.0,0.0
2,55,8,Router9,0.0,0.0,0.0,0.0
2,56,6,Router7,0.0,94.64181514964278,0.0,0.0
2,57,1,Router2,0.0,33.39745057471268,0.0,0.0
2,58,5,Router6,0.0,0.0,0.0,0.0
2,59,2,Router3,0.0,0.0,0.0,0.0
2,60,8,Router9,0.0,0.0,0.0,0.0
2,61,8,Router9,0.0,0.0,0.0,0.0
2,62,5,Router6,0.0,0.0,0.0,0.0
2,63,5,Router6,0.0,0.0,0.0,0.0
2,64,5,Router6,0.0,0.0,0.0,0.0
2,65,9,Router10,0.0,57.79173084768232,0.0,0.0
2,66,7,Router8,0.0,48.03767835071593,0.0,0.0
2,67,0,Router1,0.0,0.0,0.0,0.0
2,68,8,Router9,0.0,0.0,0.0,0.0
2,69,8,Router9,0.0,0.0,0.0,0.0
2,70,1,Router2,0.0,0.0,0.0,0.0
2,71,2,Router3,0.0,0.0,0.0,0.0
