episode,iteration,reward,loss,done
1,1,-0.03895023489500607,0.0,False
1,2,-0.10847080860458584,0.0,False
1,3,-0.05081634592557136,0.0,False
1,4,-0.05081634592557136,0.0,False
1,5,-0.10847080860458584,0.0,False
1,6,-0.25,0.0,False
1,7,0.0,0.0,False
1,8,0.0,0.0,False
1,9,-0.05906986443064343,0.0,False
1,10,-0.05906986443064343,0.0,False
1,11,-0.25,0.0,False
1,12,-0.016426067393492304,0.0,False
1,13,-0.016426067393492304,0.0,False
1,14,-0.25,0.0,False
1,15,-0.2058178880765693,0.0,False
1,16,-0.011165389770351473,0.0,False
1,17,-0.10847080860458584,0.0,False
1,18,0.0,0.0,False
1,19,-0.10847080860458584,0.0,False
1,20,-0.2058178880765693,0.0,False
1,21,-0.05906986443064343,0.0,False
1,22,-0.03895023489500607,0.0,False
1,23,-0.2058178880765693,0.0,False
1,24,-0.10847080860458584,0.0,False
1,25,-0.25,0.0,False
1,26,-0.05081634592557136,0.0,False
1,27,-0.10847080860458584,0.0,False
1,28,-0.016426067393492304,0.0,False
1,29,-0.03895023489500607,0.0,False
1,30,-0.03895023489500607,0.0,False
1,31,-0.05906986443064343,0.0,False
1,32,-0.011165389770351473,0.0,False
1,33,0.0,0.0,False
1,34,-0.10847080860458584,0.0,False
1,35,-0.03895023489500607,0.0,False
1,36,-0.2058178880765693,0.0,False
1,37,-0.25,0.0,False
1,38,-0.05081634592557136,0.0,False
1,39,-0.05906986443064343,0.0,False
1,40,-0.011165389770351473,0.0,False
1,41,-0.03895023489500607,0.0,False
1,42,-0.10847080860458584,0.0,False
1,43,-0.03895023489500607,0.0,False
1,44,-0.016426067393492304,0.0,False
1,45,-0.03895023489500607,0.0,False
1,46,-0.2058178880765693,0.0,False
1,47,-0.04080417478470768,0.0,False
1,48,-0.016426067393492304,0.0,False
1,49,-0.04080417478470768,0.0,False
1,50,-0.2058178880765693,0.0,False
1,51,-0.2058178880765693,0.0,False
1,52,-0.03895023489500607,0.0,False
1,53,-0.05081634592557136,0.0,False
1,54,-0.25,0.0,False
1,55,-0.10847080860458584,0.0,False
1,56,-0.10847080860458584,0.0,False
1,57,-0.016426067393492304,0.0,False
1,58,-0.10847080860458584,0.0,False
1,59,-0.05906986443064343,0.0,False
1,60,-0.016426067393492304,0.0,False
1,61,-0.03895023489500607,0.0,False
1,62,-0.10847080860458584,0.0,False
1,63,-0.05081634592557136,0.0,False
1,64,-0.2058178880765693,0.01086951233446598,False
1,65,-0.2058178880765693,0.008685916662216187,False
1,66,-0.011165389770351473,0.006688083987683058,False
1,67,-0.05906986443064343,0.004773500841110945,False
1,68,0.0,0.003611319698393345,False
1,69,-0.25,0.002379566663876176,False
1,70,-0.10847080860458584,0.0015787348384037614,False
1,71,-0.016426067393492304,0.0009191243443638086,False
1,72,-0.03895023489500607,0.0006098363664932549,False
1,73,-0.03895023489500607,0.00040789839113131166,False
1,74,-0.25,0.00035594403743743896,False
1,75,-0.03895023489500607,0.00037998048355802894,False
1,76,0.0,0.00046906754141673446,False
1,77,-0.05081634592557136,0.0004919347702525556,False
1,78,-0.2058178880765693,0.0005687493248842657,False
1,79,-0.05081634592557136,0.0006077599828131497,False
1,80,-0.04080417478470768,0.0005076891393400729,False
1,81,0.0,0.0004025383968837559,False
1,82,-0.05081634592557136,0.00036523048765957355,False
1,83,0.0,0.0003008870407938957,False
1,84,-0.011165389770351473,0.0002543117443565279,False
1,85,-0.25,0.000220800080569461,False
1,86,-0.10847080860458584,0.0001460609637433663,False
1,87,-0.05081634592557136,0.00011744972289307043,False
1,88,-0.2058178880765693,0.00010164016566704959,False
1,89,0.0,9.432694787392393e-05,False
1,90,-0.25,8.965616871137172e-05,False
1,91,0.0,9.266688721254468e-05,False
1,92,-0.2058178880765693,9.14714764803648e-05,False
1,93,-0.03895023489500607,9.246760600944981e-05,False
1,94,-0.03895023489500607,7.552863098680973e-05,False
1,95,-0.011165389770351473,8.208212238969281e-05,False
1,96,0.0,7.190929318312556e-05,False
1,97,-0.016426067393492304,4.8814850742928684e-05,False
1,98,-0.05081634592557136,6.640000356128439e-05,False
1,99,-0.05081634592557136,6.235591717995703e-05,False
1,100,0.0,6.066717833164148e-05,True
2,1,-0.05906986443064343,9.147391392616555e-05,False
2,2,-0.05081634592557136,8.39367276057601e-05,False
2,3,-0.25,9.160058834822848e-05,False
2,4,-0.03895023489500607,8.237755537265912e-05,False
2,5,-0.011165389770351473,7.987418939592317e-05,False
2,6,-0.25,7.712234219070524e-05,False
2,7,0.0,7.303705206140876e-05,False
2,8,-0.05081634592557136,1.885866731754504e-05,False
2,9,-0.03895023489500607,6.884320464450866e-05,False
2,10,-0.04080417478470768,1.3477339052769821e-05,False
2,11,-0.05906986443064343,1.6950720237218775e-05,False
2,12,-0.011165389770351473,6.862867303425446e-05,False
2,13,0.0,6.82906320434995e-05,False
2,14,0.0,1.4315050066215917e-05,False
2,15,0.0,1.556135612190701e-05,False
2,16,-0.25,1.1777967301895842e-05,False
2,17,-0.2058178880765693,1.130263444792945e-05,False
2,18,0.0,6.499194569187239e-05,False
2,19,-0.04080417478470768,5.3306443987821694e-06,False
2,20,0.0,4.279048880562186e-06,False
2,21,0.0,6.649697024840862e-05,False
2,22,-0.04080417478470768,6.707321153953671e-05,False
2,23,-0.04080417478470768,6.690377631457523e-05,False
2,24,-0.10847080860458584,6.366429443005472e-05,False
2,25,-0.05906986443064343,5.120254172652494e-06,False
2,26,-0.03895023489500607,6.182445213198662e-05,False
2,27,-0.03895023489500607,5.9889636759180576e-05,False
2,28,-0.016426067393492304,6.023598325555213e-05,False
2,29,0.0,6.035702972440049e-05,False
2,30,0.0,8.775648893788457e-06,False
