episode,iteration,selected_router_index,selected_router_name,chr,latency_ms,cache_occupancy,cmba
1,1,6,Router7,0.0,61.55937326261429,0.0,0.0
1,2,5,Router6,0.0,0.0,0.0,0.0
1,3,3,Router4,0.0,74.94969478652841,0.0,0.0
1,4,4,Router5,0.0,44.76494372968201,0.0,0.0
1,5,3,Router4,0.0,68.8703325241921,0.0,0.0
1,6,5,Router6,0.0,0.0,0.0,0.0
1,7,4,Router5,0.0,41.04488738665024,0.0,0.0
1,8,5,Router6,0.0,64.90727227399806,0.0,0.0
1,9,2,Router3,0.0,75.2812504954313,0.0,0.0
1,10,1,Router2,0.0,0.0,0.0,0.0
1,11,5,Router6,0.0,96.8458090937028,0.0,0.0
1,12,6,Router7,0.0,0.0,0.0,0.0
1,13,9,Router10,0.0,53.18310392155558,0.0,0.0
1,14,8,Router9,0.0,68.63350434840928,0.0,0.0
1,15,7,Router8,0.0,33.69205220394441,0.0,0.0
1,16,8,Router9,0.0,42.25358162455461,0.0,0.0
1,17,6,Router7,0.0,42.433053787787756,0.0,0.0
1,18,3,Router4,0.0,92.25794111799324,0.0,0.0
1,19,8,Router9,0.0,0.0,0.0,0.0
1,20,3,Router4,0.0,0.0,0.0,0.0
1,21,7,Router8,0.0,36.422530463256045,0.0,0.0
1,22,0,Router1,0.0,68.35126221657842,0.0,0.0
1,23,7,Router8,0.0,0.0,0.0,0.0
1,24,2,Router3,0.0,74.57645305226355,0.0,0.0
1,25,8,Router9,0.0,0.0,0.0,0.0
1,26,4,Router5,0.0,55.250159462161974,0.0,0.0
1,27,3,Router4,0.0,64.89873350642263,0.0,0.0
1,28,8,Router9,0.0,46.22343827172894,0.0,0.0
1,29,9,Router10,0.0,50.11477113880307,0.0,0.0
1,30,5,Router6,0.0,0.0,0.0,0.0
1,31,4,Router5,0.0,78.73083554203343,0.0,0.0
1,32,8,Router9,0.0,69.82889054570707,0.0,0.0
1,33,0,Router1,0.0,0.0,0.0,0.0
1,34,8,Router9,0.0,33.552872910726606,0.0,0.0
1,35,7,Router8,0.0,51.54905835960684,0.0,0.0
1,36,9,Router10,0.0,52.57652579716865,0.0,0.0
1,37,3,Router4,0.0,44.75862335708415,0.0,0.0
1,38,2,Router3,0.0,72.82571819274291,0.0,0.0
1,39,4,Router5,0.0,63.91174233640171,0.0,0.0
1,40,7,Router8,0.0,69.08823651398187,0.0,0.0
1,41,5,Router6,0.0,60.28777231516959,0.0,0.0
1,42,6,Router7,0.0,30.679985481003012,0.0,0.0
1,43,0,Router1,0.0,39.73732854583856,0.0,0.0
1,44,5,Router6,0.0,0.0,0.0,0.0
1,45,0,Router1,0.0,41.53746232607987,0.0,0.0
1,46,0,Router1,0.0,0.0,0.0,0.0
1,47,6,Router7,0.0,59.44384359201504,0.0,0.0
1,48,5,Router6,0.0,0.0,0.0,0.0
1,49,0,Router1,0.0,71.11017564653078,0.0,0.0
1,50,8,Router9,0.0,0.0,0.0,0.0
1,51,0,Router1,0.0,0.0,0.0,0.0
1,52,8,Router9,0.0,0.0,0.0,0.0
1,53,2,Router3,0.0,0.0,0.0,0.0
1,54,6,Router7,0.0,14.897111584035704,0.0,0.0
1,55,0,Router1,0.0,79.5551078432649,0.0,0.0
1,56,5,Router6,0.0,0.0,0.0,0.0
1,57,6,Router7,0.0,27.890788069222793,0.0,0.0
1,58,5,Router6,0.0,81.6312516810998,0.0,0.0
1,59,3,Router4,0.0,50.8949835186744,0.0,0.0
1,60,3,Router4,0.0,42.95567343626566,0.0,0.0
1,61,0,Router1,0.0,0.0,0.0,0.0
1,62,5,Router6,0.0,57.14705022269612,0.0,0.0
1,63,6,Router7,0.0,34.88128888968117,0.0,0.0
1,64,3,Router4,0.0,20.85975315828379,0.0,0.0
1,65,6,Router7,0.0,31.39588507397955,0.0,0.0
1,66,7,Router8,0.0,98.8030439916671,0.0,0.0
1,67,7,Router8,0.0,0.0,0.0,0.0
1,68,8,Router9,0.0,0.0,0.0,0.0
1,69,3,Router4,0.0,60.085607492638225,0.0,0.0
1,70,0,Router1,0.0,0.0,0.0,0.0
1,71,6,Router7,0.0,69.83596622201561,0.0,0.0
1,72,2,Router3,0.0,91.31457892071286,0.0,0.0
1,73,8,Router9,0.0,26.278788632136862,0.0,0.0
