Iteration,CHR_Without,CHR_With,HRR_Without,HRR_With,Latency_Without,Latency_With
26,0.4878048780487805,0.5519506801849902,0.7518382352941176,0.8507041319873254,0.0004033288874131,0.0003502915846470724
27,0.4716981132075472,0.5337258935751085,0.7518382352941176,0.8507041319873254,5.02918932190102e-05,4.367856486447207e-05
28,0.4504504504504504,0.5096841866573107,0.7482638888888888,0.8466597629816807,6.813978895272367e-05,5.917948204220645e-05
29,0.4273504273504274,0.4835465360595,0.7417763157894737,0.839319081192488,0.000121516447703,0.000105537169181164
30,0.4081632653061224,0.46183628342009375,0.7417763157894737,0.839319081192488,0.000345041886839,0.00029966926020514814
31,0.3937007874015747,0.445472005661114,0.7417763157894737,0.839319081192488,0.0001725157404022,0.00014983011127629647
32,0.3787878787878788,0.4285980660527386,0.7417763157894737,0.839319081192488,0.0003550281555927,0.0003083423456587627
33,0.3636363636363636,0.41145414341062897,0.7417763157894737,0.839319081192488,0.0003337286652848,0.0002898437147771927
34,0.3546099290780142,0.4012407426876702,0.7417763157894737,0.839319081192488,0.0001633542602281,0.00014187335561596784
35,0.3436426116838488,0.3888312351818659,0.7417763157894737,0.839319081192488,4.2355717667170575e-05,3.678598762329883e-05
36,0.6666666666666667,0.75433259625282,0.7417763157894737,0.839319081192488,3.397104692444658e-05,2.9503891812976913e-05
37,0.6451612903225806,0.7299992866962773,0.7417763157894737,0.839319081192488,3.4460075596958935e-05,2.9928613755734155e-05
38,0.6230529595015576,0.7049837348157195,0.7417763157894737,0.839319081192488,0.0002741613977707,0.00023810947708238867
39,0.6134969325153374,0.6941711008461533,0.7417763157894737,0.839319081192488,0.0001496880643131,0.00013000424935416028
40,0.8955223880597015,1.0132825919814,0.7417763157894737,0.839319081192488,8.621893147814579e-05,7.488123731421104e-05
41,0.8746355685131195,0.9896491787573438,0.7417763157894737,0.839319081192488,0.0001142004342811,9.918320343550744e-05
42,0.8620689655172413,0.975430081361405,0.7417763157894737,0.839319081192488,0.0001820032225478,0.00015807000000930737
43,0.8356545961002786,0.9455422515703871,0.7417763157894737,0.839319081192488,0.0001291374844016,0.00011215604797987455
44,0.819672131147541,0.9274581101469097,0.7417763157894737,0.839319081192488,0.0001079255533047,9.37334623698653e-05
45,1.0723860589812333,1.213403640084965,0.7417763157894737,0.839319081192488,0.0002277276648685,0.00019778172871872844
46,1.0526315789473684,1.1910514677676103,0.7417763157894737,0.839319081192488,0.0002413372885562,0.00020960170193857854
47,1.03359173126615,1.1695079011671627,0.7417763157894737,0.839319081192488,0.0002254587757333,0.00019581119599627628
48,1.0101010101010102,1.1429281761406362,0.7417763157894737,0.839319081192488,0.000208591644886,0.00018116207420674607
49,0.99009900990099,1.1202959350289403,0.7417763157894737,0.839319081192488,0.0001783785947134,0.00015492200672766716
50,1.2224938875305624,1.383250482126198,0.7417763157894737,0.839319081192488,0.0001589776183018,0.0001380722372640701
51,1.2048192771084338,1.3632516799749759,0.7417763157894737,0.839319081192488,7.586474718762197e-05,6.588861681008989e-05
52,1.1848341232227488,1.3406385004493244,0.7417763157894737,0.839319081192488,0.0001973152008034,0.00017136847005353717
53,1.3921113689095126,1.5751724747738696,0.7417763157894737,0.839319081192488,4.249478984034435e-05,3.6906771959461336e-05
54,1.6018306636155606,1.8124696248637548,0.7417763157894737,0.839319081192488,0.0001929794304849,0.0001676028487382022
55,1.580135440180587,1.7879215035337719,0.7417763157894737,0.839319081192488,8.92676861564609e-05,7.75290841230942e-05
56,1.545253863134658,1.7484530376720993,0.7390625,0.8362484016271495,0.0001788114872001,0.00015529797433098104
57,1.7391304347826086,1.967824164137791,0.7390625,0.8362484016271495,3.7420913719983855e-05,3.2500104939145424e-05
58,1.6985138004246283,1.9218664872683309,0.7390625,0.8362484016271495,6.913493055002608e-05,6.0043763619712806e-05
59,1.6666666666666667,1.88583149063205,0.7390625,0.8362484016271495,7.656167533096841e-05,6.649389967312451e-05
60,1.8556701030927836,2.099688669982076,0.7440476190476191,0.8418890583178794,0.0001105743386293,9.603393535283248e-05
61,1.8255578093306288,2.0656166428829756,0.7443181818181818,0.8421951997936313,0.0001982217050273,0.0001721557699742442
62,1.7999999999999998,2.0366980098826133,0.7443181818181818,0.8421951997936313,0.0001674975586048,0.00014547181483704852
63,1.782178217821782,2.0165326830520924,0.7443181818181818,0.8421951997936313,7.226235191335433e-05,6.27599325315054e-05
64,1.7543859649122806,1.985085779612684,0.7443181818181818,0.8421951997936313,0.0001426269923466,0.0001238717005443872
65,1.717557251908397,1.9434141315673796,0.7443181818181818,0.8421951997936313,9.621717334615746e-05,8.356472143084304e-05
66,1.6791044776119404,1.8999048599651247,0.7443181818181818,0.8421951997936313,0.0001493332009068,0.00012969605009344437
67,1.651376146788991,1.868530284295976,0.7443181818181818,0.8421951997936313,4.692298873768496e-05,4.0752667597710334e-05
68,1.62748643761302,1.8414991047763236,0.7443181818181818,0.8421951997936313,8.48957961238084e-05,7.373209279608309e-05
69,1.601423487544484,1.8120089055895139,0.7443181818181818,0.8421951997936313,6.967214379236704e-05,6.0510333914640053e-05
70,1.5873015873015872,1.7960299910781425,0.7443181818181818,0.8421951997936313,8.375445570784907e-05,7.274083738293274e-05
71,1.5734265734265735,1.7803304282190682,0.7443181818181818,0.8421951997936313,0.0001460180434433,0.00012681683217108768
72,1.559792027729636,1.76490295483762,0.7443181818181818,0.8421951997936313,0.0001274740733131,0.00011071137361041046
73,1.5332197614991483,1.7348364649766728,0.7443181818181818,0.8421951997936313,0.0001163696271195,0.0001010671498139625
74,1.51006711409396,1.7086392700357502,0.7443181818181818,0.8421951997936313,3.5726352539835544e-05,3.102837668064458e-05
75,1.6474464579901154,1.864083845764794,0.7443181818181818,0.8421951997936313,9.536959853224329e-05,8.282860176786227e-05
76,1.6233766233766231,1.8368488545117365,0.7443181818181818,0.8421951997936313,2.4592288601961856e-05,2.1358429840548935e-05
77,1.6051364365971106,1.8162101033374474,0.7443181818181818,0.8421951997936313,8.123770050278009e-05,7.05550327047535e-05
78,1.7377567140600316,1.9662698006590094,0.7443181818181818,0.8421951997936313,0.0001298063488123,0.0001127369574600779
79,1.71606864274571,1.9417297719456363,0.7443181818181818,0.8421951997936313,0.0001004297628671,8.722336008730812e-05
80,1.7001545595054095,1.9237230043541773,0.7443181818181818,0.8421951997936313,7.88128107404516e-05,6.844901326516271e-05
81,1.6793893129770994,1.9002271508658823,0.7443181818181818,0.8421951997936313,8.481549734364016e-05,7.366235321672696e-05
82,1.6491754122938531,1.8660401556479054,0.7443181818181818,0.8421951997936313,8.759356985215842e-05,7.607511226186974e-05
83,1.6200294550810015,1.8330615372859393,0.7443181818181818,0.8421951997936313,2.9353716793469708e-05,2.5493735489207408e-05
84,1.5988372093023258,1.8090825346179549,0.7443181818181818,0.8421951997936313,3.1695963825517445e-05,2.7527979626177835e-05
85,1.5804597701149428,1.7882884824959095,0.7443181818181818,0.8421951997936313,4.310029444182957e-05,3.743265337530972e-05
86,1.5647226173541962,1.7704819115464476,0.7443181818181818,0.8421951997936313,4.526596113333561e-05,3.931353729128878e-05
87,1.544943820224719,1.7481022244622932,0.7443181818181818,0.8421951997936313,0.0001010149261384,8.773157503540082e-05
88,1.5341701534170151,1.7359118323809661,0.7443181818181818,0.8421951997936313,9.297599491733092e-05,8.074975438189301e-05
89,1.5193370165745856,1.7191281544435812,0.7443181818181818,0.8421951997936313,9.573984464020238e-05,8.315016092197652e-05
90,1.6371077762619373,1.8523856388200217,0.7443181818181818,0.8421951997936313,5.1394273713982675e-05,4.463598354317043e-05
91,1.6172506738544474,1.8299173494003718,0.7443181818181818,0.8421951997936313,0.0001259601764501,0.00010939655251109914
92,1.593625498007968,1.8031854890505654,0.7443181818181818,0.8421951997936313,0.0001031041434002,8.954606253715613e-05
93,1.58311345646438,1.791291125666327,0.7443181818181818,0.8421951997936313,8.181360925360876e-05,7.105521009158487e-05
94,1.564537157757497,1.7702720642178305,0.7443181818181818,0.8421951997936313,5.517467765082016e-05,4.79192685420069e-05
95,1.552393272962484,1.7565312719988047,0.7443181818181818,0.8421951997936313,7.085064636822637e-05,6.15338647047508e-05
96,1.6709511568123392,1.890679386494857,0.7443181818181818,0.8421951997936313,2.801348825009427e-05,2.4329745517501327e-05
97,1.6455696202531649,1.8619602059405052,0.7443181818181818,0.8421951997936313,6.844633942481177e-05,5.944572146614353e-05
98,1.6229712858926344,1.8363902155967529,0.7443181818181818,0.8421951997936313,5.4344516325654954e-05,4.719827251325732e-05
99,1.6129032258064515,1.8249982167406933,0.7443181818181818,0.8421951997936313,1.6116822746915274e-05,1.3997478374789893e-05
100,1.6029593094944512,1.8137466864278653,0.7443181818181818,0.8421951997936313,3.101868679574233e-05,2.6939763777006593e-05
101,1.5853658536585369,1.7938397106012185,0.7443181818181818,0.8421951997936313,1.444873991581234e-05,1.2548746591709971e-05
102,1.5681544028950545,1.7743649730916755,0.7443181818181818,0.8421951997936313,8.938130017499435e-05,7.762775802380453e-05
103,1.5568862275449102,1.761615045141316,0.7443181818181818,0.8421951997936313,4.047701795970577e-05,3.515433485023623e-05
104,1.6587677725118484,1.8768939006290544,0.7443181818181818,0.8421951997936313,0.0001022729758522,8.882419260276203e-05
105,1.647058823529412,1.8636452378010846,0.7443181818181818,0.8421951997936313,7.613044118209009e-05,6.611937233804226e-05
106,1.629802095459837,1.8441192690697574,0.7443181818181818,0.8421951997936313,7.267273307169975e-05,6.311634902125433e-05
107,1.6147635524798154,1.8271031743147885,0.7443181818181818,0.8421951997936313,7.848309372437863e-05,6.816265367216136e-05
108,1.7162471395881007,1.9419317409254517,0.7443181818181818,0.8421951997936313,3.173594148939059e-05,2.75627002714518e-05
109,1.70261066969353,1.926502090316509,0.7443181818181818,0.8421951997936313,2.401846149424297e-05,2.086006036305991e-05
110,1.6930022573363432,1.9156301823576127,0.7443181818181818,0.8421951997936313,9.107949022443072e-05,7.91026379592942e-05
111,1.7917133258678613,2.0273216472640176,0.7443181818181818,0.8421951997936313,5.084627702766342e-05,4.416004781522564e-05
112,1.7718715393133997,2.004870687715136,0.7443181818181818,0.8421951997936313,7.805698057677073e-05,6.779257393234435e-05
113,1.75054704595186,1.9807420470533563,0.7443181818181818,0.8421951997936313,8.944197605240982e-05,7.768045509042437e-05
114,1.7334777898158178,1.961428202607549,0.7443181818181818,0.8421951997936313,1.9620513428980217e-05,1.7040437605916486e-05
115,1.7241379310344829,1.9508601627228102,0.7443181818181818,0.8421951997936313,7.215042234058494e-05,6.266272157380353e-05
116,1.711229946524064,1.9362547925206068,0.7443181818181818,0.8421951997936313,2.6923908008872643e-05,2.3383443873337797e-05
117,1.702127659574468,1.9259555649008169,0.7443181818181818,0.8421951997936313,7.427962866364794e-05,6.451193961947848e-05
118,1.6824395373291272,1.9036784763478105,0.7443181818181818,0.8421951997936313,5.96064587923079e-05,5.176827536325829e-05
119,1.7726798748696555,2.0057853185033268,0.7443181818181818,0.8421951997936313,4.273190293288987e-05,3.711270494249428e-05
120,1.8633540372670807,2.108383033004776,0.7443181818181818,0.8421951997936313,1.930122110010165e-05,1.676313186526922e-05
121,1.8461538461538465,2.08892103577704,0.7443181818181818,0.8421951997936313,6.790685796691375e-05,5.8977181223497195e-05
122,1.9308943089430897,2.184804775732253,0.7443181818181818,0.8421951997936313,5.5411192905369354e-05,4.8124682302079055e-05
123,1.9114688128772637,2.162824848411003,0.7443181818181818,0.8421951997936313,3.7445488233673974e-05,3.2521447931455385e-05
124,1.8962075848303397,2.145556785749039,0.7443181818181818,0.8421951997936313,7.66580230441973e-05,6.657757776858782e-05
125,1.8737672583826428,2.120165581183961,0.7443181818181818,0.8421951997936313,4.704399459343899e-05,4.0857761317219294e-05
126,1.859099804305284,2.1035693731120713,0.7443181818181818,0.8421951997936313,5.858148229897337e-05,5.087808214556194e-05
127,1.8500486854917235,2.0933280421816325,0.7443181818181818,0.8421951997936313,4.35287751246656e-05,3.780478932208995e-05
128,1.937984496124031,2.19282731468843,0.7443181818181818,0.8421951997936313,8.940424951403384e-05,7.764768955013358e-05
129,2.021174205967276,2.2869563793997907,0.7443181818181818,0.8421951997936313,9.194239357022698e-05,7.985207046916212e-05
130,2.0114942528735633,2.276003523176612,0.7443181818181818,0.8421951997936313,1.366854618988248e-05,1.1871147478141499e-05
131,1.9943019943019944,2.2565505016109997,0.7443181818181818,0.8421951997936313,1.2117229501673766e-05,1.052382721926428e-05
132,1.9736842105263157,2.233221502064269,0.7443181818181818,0.8421951997936313,9.162869981972522e-05,7.957962710002502e-05
133,1.95712954333644,2.2144899144421086,0.7443181818181818,0.8421951997936313,5.07640101631332e-05,4.408859895242519e-05
134,1.942645698427382,2.1981014599411495,0.7443181818181818,0.8421951997936313,4.681596061494891e-05,4.065971355478156e-05
135,1.924839596700275,2.1779538755237238,0.7443181818181818,0.8421951997936313,1.6724173743527897e-05,1.4524963386847832e-05
136,1.916058394160584,2.1680179545587435,0.7443181818181818,0.8421951997936313,5.429446750665336e-05,4.7154805058619415e-05
137,1.8970189701897016,2.1464748673860723,0.7443181818181818,0.8421951997936313,3.4918913851924255e-05,3.032711528747264e-05
138,1.9766397124887691,2.236565649267121,0.7443181818181818,0.8421951997936313,7.167711390931056e-05,6.22516526779421e-05
139,1.9677996422182469,2.2265631195297906,0.7443181818181818,0.8421951997936313,8.139112429226797e-05,7.068828143555226e-05
140,2.039007092198582,2.307134270454104,0.7443181818181818,0.8421951997936313,7.082009758691926e-05,6.150733305441022e-05
141,2.10896309314587,2.3862894081811525,0.7443181818181818,0.8421951997936313,3.315150123404687e-05,2.8792115474758033e-05
142,2.092414995640802,2.3675652541500884,0.7443181818181818,0.8421951997936313,2.051305052439997e-05,1.781560706009609e-05
143,2.0743301642178045,2.347102287389932,0.7443181818181818,0.8421951997936313,5.93340938632673e-05,5.15317261212542e-05
144,2.056555269922879,2.3269900141475164,0.7443181818181818,0.8421951997936313,4.139366998791898e-05,3.5950448150208925e-05
145,2.0390824129141887,2.3072194957605365,0.7443181818181818,0.8421951997936313,2.5122933823862137e-05,2.1819295802461707e-05
146,2.0287404902789516,2.2955176217330107,0.7443181818181818,0.8421951997936313,6.298407131493255e-05,5.4701735573516346e-05
147,2.0185029436501263,2.283933849041339,0.7443181818181818,0.8421951997936313,7.446390137366544e-05,6.467198067186441e-05
148,2.0050125313283207,2.2686694624144956,0.7443181818181818,0.8421951997936313,4.581811127833083e-05,3.97930803026858e-05
149,1.99501246882793,2.257354402751581,0.7443181818181818,0.8421951997936313,5.666576576308244e-05,4.9214280216084684e-05
150,1.9769357495881383,2.2369006149177526,0.7443181818181818,0.8421951997936313,8.040665924206846e-05,6.983327245100897e-05
151,1.9639934533551555,2.222256421039404,0.7443181818181818,0.8421951997936313,3.0339604679478224e-05,2.6349980208223926e-05
152,1.951219512195122,2.2078027207399606,0.7443181818181818,0.8421951997936313,3.406978570750518e-05,2.9589646555230955e-05
153,1.937046004842615,2.1917654128411233,0.7443181818181818,0.8421951997936313,5.5985565235316126e-05,4.862352530567581e-05
154,1.9261637239165328,2.179452124004937,0.7443181818181818,0.8421951997936313,1.9964534496346533e-05,1.7339220283280967e-05
155,1.9184652278177456,2.1707412841807763,0.7443181818181818,0.8421951997936313,1.1611810566076884e-05,1.0084870314896714e-05
156,1.906274821286736,2.156947852668906,0.7443181818181818,0.8421951997936313,3.3393903380919526e-05,2.900264200732178e-05
157,1.895734597156398,2.145021600718919,0.7443181818181818,0.8421951997936313,3.666158032922073e-05,3.184062304973288e-05
158,1.8779342723004695,2.1248805528248447,0.7443181818181818,0.8421951997936313,3.655128968730131e-05,3.174483550528624e-05
159,1.8648018648018647,2.110021248259636,0.7443181818181818,0.8421951997936313,3.0675438537424304e-05,2.6641652285154988e-05
160,1.848998459167951,2.092139712257436,0.7443181818181818,0.8421951997936313,6.227242556630265e-05,5.408367045402096e-05
161,1.918649270913277,2.1709495287398886,0.7443181818181818,0.8421951997936313,5.767147991791312e-05,5.0087744071493584e-05
162,1.9098548510313216,2.1609986523667493,0.7443181818181818,0.8421951997936313,5.452285113653624e-05,4.735315649367839e-05
163,1.8996960486322187,2.1495039786839474,0.7443181818181818,0.8421951997936313,6.950809248505939e-05,6.036785517286482e-05
164,1.8910741301059,2.1397482874039895,0.7443181818181818,0.8421951997936313,6.971511971918216e-05,6.0547658554594065e-05
165,1.882530120481928,2.1300807499609,0.7443181818181818,0.8421951997936313,5.021905825024746e-05,4.3615307613573775e-05
166,1.8684603886397608,2.1141608639372755,0.7443181818181818,0.8421951997936313,4.489828616054299e-05,3.899421117090931e-05
167,1.8601190476190477,2.1047226457946984,0.7443181818181818,0.8421951997936313,5.2740320610105806e-05,4.580502676067078e-05
168,1.850481125092524,2.093817347111824,0.7443181818181818,0.8421951997936313,3.6083259074203144e-05,3.133835040034612e-05
169,1.839587932303164,2.0814917115144036,0.7443181818181818,0.8421951997936313,1.48372534253974e-05,1.28861710043332e-05
170,1.82882223847842,2.0693103408544804,0.7443181818181818,0.8421951997936313,3.274231532533354e-05,2.8436737060636063e-05
171,1.8168604651162792,2.055775607520403,0.7443181818181818,0.8421951997936313,3.460124766418913e-05,3.0051221852206345e-05
172,1.8786127167630056,2.1256482119841023,0.7443181818181818,0.8421951997936313,7.184592895299337e-05,6.239826873002605e-05
173,1.8678160919540232,2.113431842949711,0.7443181818181818,0.8421951997936313,6.541417221203906e-05,5.681228088942338e-05
174,1.8571428571428572,2.101355089561427,0.7443181818181818,0.8421951997936313,4.7855961151947645e-05,4.156295517101115e-05
175,1.8465909090909092,2.0894155720071006,0.7443181818181818,0.8421951997936313,1.6177007787172645e-05,1.404974914879525e-05
176,1.8335684062059237,2.0746806243906892,0.7443181818181818,0.8421951997936313,5.026012722026414e-05,4.365097605943997e-05
177,1.8258426966292136,2.065938992546347,0.7443181818181818,0.8421951997936313,5.437417820966763e-05,4.722403389231712e-05
178,1.8118466898954704,2.050102526401392,0.7443181818181818,0.8421951997936313,2.706850473540359e-05,2.350902629019907e-05
179,1.8043025676613464,2.041566360434419,0.7443181818181818,0.8421951997936313,6.060769221174408e-05,5.263784769502307e-05
180,1.7943409247757072,2.0302947725231175,0.7443181818181818,0.8421951997936313,4.377969758264363e-05,3.802271575426895e-05
181,1.7808219178082192,2.0149980310862996,0.7443181818181818,0.8421951997936313,3.798882224908771e-05,3.299333412456358e-05
182,1.8430034129692832,2.085356324111891,0.7443181818181818,0.8421951997936313,3.608074665851651e-05,3.1336168364544494e-05
183,1.8305084745762712,2.0712183151348613,0.7443181818181818,0.8421951997936313,3.9654828160557265e-05,3.444026210064563e-05
184,1.8169582772543744,2.0558862818465147,0.7443181818181818,0.8421951997936313,5.574363323194008e-05,4.8413407093258665e-05
185,1.8096514745308312,2.0476186426433785,0.7443181818181818,0.8421951997936313,1.9521845554225905e-05,1.6954744447603115e-05
186,1.8036072144288575,2.0407795690206547,0.7443181818181818,0.8421951997936313,2.1841852759363588e-05,1.8969673270313345e-05
187,1.7940199335548173,2.0299315713115753,0.7443181818181818,0.8421951997936313,3.102811362762861e-05,2.694795099092233e-05
188,1.7833553500660502,2.0178646068850203,0.7443181818181818,0.8421951997936313,5.732018206423816e-05,4.9782641497174674e-05
189,1.7704918032786885,2.003309517917325,0.7443181818181818,0.8421951997936313,5.3506913017018366e-05,4.647081311363483e-05
190,1.762402088772846,1.9941560148981206,0.7443181818181818,0.8421951997936313,2.502218936572216e-05,2.1731799129181972e-05
191,1.7498379779650033,1.9799397374101884,0.7443181818181818,0.8421951997936313,1.2575589058760644e-05,1.092191300136608e-05
192,1.7430600387346675,1.9722705066648938,0.7443181818181818,0.8421951997936313,6.332801567549809e-05,5.500045163093955e-05
193,1.7994858611825193,2.036116262379077,0.7443181818181818,0.8421951997936313,1.7088038892668857e-05,1.4840980671173623e-05
194,1.7937219730941705,2.0295944293797845,0.7443181818181818,0.8421951997936313,9.86805469774286e-06,8.570416415315908e-06
195,1.7811704834605595,2.0153924327365416,0.7443181818181818,0.8421951997936313,5.612556728907509e-05,4.874511724415465e-05
196,1.7755231452124285,2.0090024757525957,0.7443181818181818,0.8421951997936313,1.7434966112921176e-05,1.5142287345532702e-05
197,1.7665615141955835,1.998862400165201,0.7443181818181818,0.8421951997936313,4.95802176728482e-05,4.306047386578711e-05
198,1.7610062893081762,1.9925766693470714,0.7443181818181818,0.8421951997936313,5.0361590971741014e-05,4.3739097439778064e-05
199,1.7521902377972465,1.9826013168096641,0.7443181818181818,0.8421951997936313,5.618790102201982e-05,4.8799254160134614e-05
200,1.7456359102244388,1.975185102407633,0.7443181818181818,0.8421951997936313,4.085315854993581e-05,3.548101336871987e-05
201,1.7369727047146404,1.965382694951516,0.7443181818181818,0.8421951997936313,2.8552371421840028e-05,2.4797766147962943e-05
202,1.727328809376928,1.9544706380393855,0.7443181818181818,0.8421951997936313,1.5604388072351762e-05,1.3552428293373062e-05
203,1.715686274509804,1.941297122709463,0.7443181818181818,0.8421951997936313,1.321460053651477e-05,1.14768951762999e-05
204,1.704199634814364,1.92830000259394,0.7443181818181818,0.8421951997936313,2.3828390340828175e-05,2.0694983356172548e-05
205,1.6979987871437234,1.9212837503103963,0.7443181818181818,0.8421951997936313,3.526775238154736e-05,3.063008193613343e-05
206,1.692865779927449,1.915475758320341,0.7443181818181818,0.8421951997936313,5.187001515784015e-05,4.504916551315027e-05
207,1.7427884615384617,1.9719632173676482,0.7443181818181818,0.8421951997936313,2.858672874013885e-05,2.4827605516891637e-05
208,1.7354877318970678,1.9637024498502496,0.7443181818181818,0.8421951997936313,2.3860017238559123e-05,2.0722451351819234e-05
209,1.7857142857142856,2.0205337399629104,0.7443181818181818,0.8421951997936313,1.5145425933345734e-05,1.3153819168208254e-05
210,1.7740981667652276,2.0073901142150734,0.7443181818181818,0.8421951997936313,1.517805178845433e-05,1.3182154759441892e-05
211,1.7647058823529411,1.996762754786876,0.7443181818181818,0.8421951997936313,1.9040234204345432e-05,1.6536464457752412e-05
212,1.7584994138335288,1.9897401425191616,0.7443181818181818,0.8421951997936313,3.0062590951035286e-05,2.6109393478799104e-05
213,1.749271137026239,1.9792983575146876,0.7443181818181818,0.8421951997936313,1.6037421525303763e-05,1.3928518326032656e-05
214,1.7391304347826086,1.967824164137791,0.7443181818181818,0.8421951997936313,4.587026871557662e-05,3.983837909460011e-05
215,1.7301038062283738,1.9576105439087024,0.7443181818181818,0.8421951997936313,3.2640338773943915e-05,2.834817031300678e-05
216,1.725129384703853,1.9519819914535306,0.7443181818181818,0.8421951997936313,8.63381220495307e-06,7.4984754457238405e-06
217,1.7142857142857144,1.9397123903643942,0.7443181818181818,0.8421951997936313,3.240448019559927e-05,2.8143326876944316e-05
218,1.7084282460136675,1.9330846714907117,0.7443181818181818,0.8421951997936313,4.2735529405154944e-05,3.7115854537666004e-05
219,1.69971671388102,1.923227582514272,0.7443181818181818,0.8421951997936313,2.7876602590200956e-05,2.4210860170540353e-05
220,1.6891891891891893,1.9113156999649155,0.7443181818181818,0.8421951997936313,4.143941328032965e-05,3.5990176250242326e-05
221,1.7347509792949074,1.962868815095474,0.7443181818181818,0.8421951997936313,4.335430468840526e-05,3.7653261555299704e-05
222,1.7289459007250418,1.9563003751118866,0.7443181818181818,0.8421951997936313,3.70421518241467e-05,3.217114981384383e-05
223,1.7212659633536922,1.9476105344673027,0.7443181818181818,0.8421951997936313,2.6128313107333444e-05,2.2692468821724754e-05
224,1.7136539524599224,1.9389975525569993,0.7443181818181818,0.8421951997936313,3.6293161494201393e-05,3.152065088418707e-05
225,1.7070484581497798,1.9315234430482449,0.7443181818181818,0.8421951997936313,2.520381521241622e-05,2.1889541377845074e-05
226,1.751505199781062,1.9818261970517437,0.7443181818181818,0.8421951997936313,3.597370468702183e-05,3.124320229395354e-05
227,1.7964071856287425,2.032632744393826,0.7443181818181818,0.8421951997936313,2.7650165324214304e-05,2.4014199154677203e-05
228,1.788617886178862,2.0238191606782974,0.7443181818181818,0.8421951997936313,5.136711661742522e-05,4.4612397574784833e-05
229,1.7780172413793105,2.011824542807898,0.7443181818181818,0.8421951997936313,1.6048275691058632e-05,1.393794518099135e-05
230,1.7732401934443849,2.006419318351133,0.7443181818181818,0.8421951997936313,3.3998441614407554e-05,2.952768413149616e-05
231,1.7647058823529411,1.996762754786876,0.7443181818181818,0.8421951997936313,3.5339319925709454e-05,3.069223842736477e-05
232,1.7543859649122806,1.985085779612684,0.7443181818181818,0.8421951997936313,3.602801021196636e-05,3.1290366702409175e-05
233,1.746031746031746,1.9756329901859568,0.7443181818181818,0.8421951997936313,9.963447110411572e-06,8.653264831186516e-06
234,1.7377567140600316,1.9662698006590094,0.7443181818181818,0.8421951997936313,5.85632777592536e-06,5.086227148268801e-06
235,1.780104712041885,2.01418651355465,0.7443181818181818,0.8421951997936313,1.2291877868557153e-05,1.0675509518997362e-05
236,1.7699115044247788,2.0026529104057165,0.7443181818181818,0.8421951997936313,4.961426950854716e-05,4.309004792274007e-05
237,1.7653167185877467,1.9974539153112054,0.7443181818181818,0.8421951997936313,5.047628278762906e-05,4.3838707408682484e-05
238,1.8125323666494049,2.0508783688903707,0.7443181818181818,0.8421951997936313,2.027103582633477e-05,1.760541702724999e-05
