episode,iteration,selected_router_index,selected_router_name,chr,latency_ms,cache_occupancy,cmba
1,1,9,Router10,0.0,0.0,0.0,0.0
1,2,6,Router7,0.0,0.0,0.0,0.0
1,3,0,Router1,0.0,0.0,0.0,0.0
1,4,5,Router6,0.0,0.0,0.0,0.0
1,5,0,Router1,0.0,0.0,0.0,0.0
1,6,4,Router5,0.0,0.0,0.0,0.0
1,7,2,Router3,0.0,0.0,0.0,0.0
1,8,0,Router1,0.0,0.0,0.0,0.0
1,9,7,Router8,0.0,0.0,0.0,0.0
1,10,0,Router1,0.0,0.0,0.0,0.0
1,11,9,Router10,0.0,0.0,0.0,0.0
1,12,1,Router2,0.0,0.0,0.0,0.0
1,13,5,Router6,0.0,0.0,0.0,0.0
1,14,9,Router10,0.0,0.0,0.0,0.0
1,15,4,Router5,0.0,0.0,0.0,0.0
1,16,8,Router9,0.0,0.0,0.0,0.0
1,17,4,Router5,0.0,0.0,0.0,0.0
1,18,7,Router8,0.0,0.0,0.0,0.0
1,19,1,Router2,0.0,0.0,0.0,0.0
1,20,0,Router1,0.0,0.0,0.0,0.0
1,21,3,Router4,0.0,0.0,0.0,0.0
1,22,2,Router3,0.0,0.0,0.0,0.0
1,23,1,Router2,0.0,0.0,0.0,0.0
1,24,5,Router6,0.0,0.0,0.0,0.0
1,25,8,Router9,0.0,0.0,0.0,0.0
1,26,9,Router10,0.0,0.0,0.0,0.0
1,27,0,Router1,0.0,0.0,0.0,0.0
1,28,4,Router5,0.0,0.0,0.0,0.0
1,29,4,Router5,0.0,0.0,0.0,0.0
1,30,7,Router8,0.0,0.0,0.0,0.0
1,31,0,Router1,0.0,0.0,0.0,0.0
1,32,3,Router4,0.0,0.0,0.0,0.0
1,33,6,Router7,0.0,0.0,0.0,0.0
1,34,1,Router2,0.0,0.0,0.0,0.0
1,35,0,Router1,0.0,0.0,0.0,0.0
1,36,5,Router6,0.0,0.0,0.0,0.0
1,37,1,Router2,0.0,0.0,0.0,0.0
1,38,1,Router2,0.0,0.0,0.0,0.0
1,39,0,Router1,0.0,0.0,0.0,0.0
1,40,7,Router8,0.0,0.0,0.0,0.0
1,41,1,Router2,0.0,0.0,0.0,0.0
1,42,2,Router3,0.0,0.0,0.0,0.0
1,43,2,Router3,0.0,0.0,0.0,0.0
1,44,9,Router10,0.0,0.0,0.0,0.0
1,45,1,Router2,0.0,0.0,0.0,0.0
1,46,3,Router4,0.0,0.0,0.0,0.0
1,47,7,Router8,0.0,0.0,0.0,0.0
1,48,8,Router9,0.0,0.0,0.0,0.0
1,49,2,Router3,0.0,0.0,0.0,0.0
1,50,7,Router8,0.0,0.0,0.0,0.0
1,51,1,Router2,0.0,0.0,0.0,0.0
1,52,3,Router4,0.0,0.0,0.0,0.0
1,53,0,Router1,0.0,0.0,0.0,0.0
1,54,7,Router8,0.0,0.0,0.0,0.0
1,55,8,Router9,0.0,0.0,0.0,0.0
1,56,9,Router10,0.0,0.0,0.0,0.0
1,57,5,Router6,0.0,0.0,0.0,0.0
1,58,0,Router1,0.0,0.0,0.0,0.0
1,59,1,Router2,0.0,0.0,0.0,0.0
1,60,1,Router2,0.0,0.0,0.0,0.0
1,61,6,Router7,0.0,0.0,0.0,0.0
1,62,9,Router10,0.0,0.0,0.0,0.0
1,63,0,Router1,0.0,0.0,0.0,0.0
1,64,9,Router10,0.0,0.0,0.0,0.0
1,65,2,Router3,0.0,0.0,0.0,0.0
1,66,5,Router6,0.0,0.0,0.0,0.0
1,67,5,Router6,0.0,0.0,0.0,0.0
1,68,5,Router6,0.0,0.0,0.0,0.0
1,69,9,Router10,0.0,0.0,0.0,0.0
1,70,7,Router8,0.0,0.0,0.0,0.0
1,71,2,Router3,0.0,0.0,0.0,0.0
1,72,0,Router1,0.0,0.0,0.0,0.0
1,73,6,Router7,0.0,0.0,0.0,0.0
1,74,1,Router2,0.0,0.0,0.0,0.0
1,75,6,Router7,0.0,0.0,0.0,0.0
1,76,0,Router1,0.0,0.0,0.0,0.0
1,77,4,Router5,0.0,0.0,0.0,0.0
1,78,0,Router1,0.0,0.0,0.0,0.0
1,79,1,Router2,0.0,0.0,0.0,0.0
1,80,7,Router8,0.0,0.0,0.0,0.0
1,81,5,Router6,0.0,0.0,0.0,0.0
1,82,5,Router6,0.0,0.0,0.0,0.0
1,83,3,Router4,0.0,0.0,0.0,0.0
1,84,7,Router8,0.0,0.0,0.0,0.0
1,85,2,Router3,0.0,0.0,0.0,0.0
1,86,3,Router4,0.0,0.0,0.0,0.0
1,87,5,Router6,0.0,0.0,0.0,0.0
1,88,8,Router9,0.0,0.0,0.0,0.0
1,89,6,Router7,0.0,0.0,0.0,0.0
1,90,2,Router3,0.0,0.0,0.0,0.0
1,91,8,Router9,0.0,0.0,0.0,0.0
1,92,6,Router7,0.0,0.0,0.0,0.0
1,93,6,Router7,0.0,0.0,0.0,0.0
1,94,3,Router4,0.0,0.0,0.0,0.0
1,95,9,Router10,0.0,0.0,0.0,0.0
1,96,0,Router1,0.0,0.0,0.0,0.0
1,97,6,Router7,0.0,0.0,0.0,0.0
1,98,6,Router7,0.0,0.0,0.0,0.0
1,99,0,Router1,0.0,0.0,0.0,0.0
1,100,4,Router5,0.0,0.0,0.0,0.0
2,1,0,Router1,0.0,0.0,0.0,0.0
2,2,1,Router2,0.0,0.0,0.0,0.0
2,3,1,Router2,0.0,0.0,0.0,0.0
2,4,5,Router6,0.0,0.0,0.0,0.0
2,5,7,Router8,0.0,0.0,0.0,0.0
2,6,5,Router6,0.0,0.0,0.0,0.0
2,7,5,Router6,0.0,0.0,0.0,0.0
2,8,0,Router1,0.0,0.0,0.0,0.0
2,9,4,Router5,0.0,0.0,0.0,0.0
2,10,1,Router2,0.0,0.0,0.0,0.0
2,11,7,Router8,0.0,0.0,0.0,0.0
2,12,7,Router8,0.0,0.0,0.0,0.0
2,13,2,Router3,0.0,0.0,0.0,0.0
2,14,1,Router2,0.0,0.0,0.0,0.0
2,15,8,Router9,0.0,0.0,0.0,0.0
2,16,8,Router9,0.0,0.0,0.0,0.0
2,17,8,Router9,0.0,0.0,0.0,0.0
2,18,0,Router1,0.0,0.0,0.0,0.0
2,19,2,Router3,0.0,0.0,0.0,0.0
2,20,1,Router2,0.0,0.0,0.0,0.0
2,21,9,Router10,0.0,0.0,0.0,0.0
2,22,6,Router7,0.0,0.0,0.0,0.0
2,23,2,Router3,0.0,0.0,0.0,0.0
2,24,6,Router7,0.0,0.0,0.0,0.0
2,25,3,Router4,0.0,0.0,0.0,0.0
2,26,2,Router3,0.0,0.0,0.0,0.0
2,27,3,Router4,0.0,0.0,0.0,0.0
2,28,2,Router3,0.0,0.0,0.0,0.0
2,29,8,Router9,0.0,0.0,0.0,0.0
2,30,2,Router3,0.0,0.0,0.0,0.0
2,31,2,Router3,0.0,0.0,0.0,0.0
2,32,9,Router10,0.0,0.0,0.0,0.0
2,33,2,Router3,0.0,0.0,0.0,0.0
2,34,5,Router6,0.0,0.0,0.0,0.0
2,35,2,Router3,0.0,0.0,0.0,0.0
2,36,1,Router2,0.0,0.0,0.0,0.0
2,37,9,Router10,0.0,0.0,0.0,0.0
2,38,7,Router8,0.0,0.0,0.0,0.0
2,39,8,Router9,0.0,0.0,0.0,0.0
2,40,7,Router8,0.0,0.0,0.0,0.0
2,41,7,Router8,0.0,0.0,0.0,0.0
2,42,0,Router1,0.0,0.0,0.0,0.0
2,43,7,Router8,0.0,0.0,0.0,0.0
2,44,7,Router8,0.0,0.0,0.0,0.0
2,45,9,Router10,0.0,0.0,0.0,0.0
2,46,8,Router9,0.0,0.0,0.0,0.0
2,47,8,Router9,0.0,0.0,0.0,0.0
2,48,7,Router8,0.0,0.0,0.0,0.0
2,49,4,Router5,0.0,0.0,0.0,0.0
2,50,3,Router4,0.0,0.0,0.0,0.0
2,51,9,Router10,0.0,0.0,0.0,0.0
2,52,6,Router7,0.0,0.0,0.0,0.0
2,53,6,Router7,0.0,0.0,0.0,0.0
2,54,9,Router10,0.0,0.0,0.0,0.0
2,55,6,Router7,0.0,0.0,0.0,0.0
2,56,2,Router3,0.0,0.0,0.0,0.0
2,57,2,Router3,0.0,0.0,0.0,0.0
2,58,2,Router3,0.0,0.0,0.0,0.0
2,59,2,Router3,0.0,0.0,0.0,0.0
2,60,9,Router10,0.0,0.0,0.0,0.0
2,61,9,Router10,0.0,0.0,0.0,0.0
2,62,6,Router7,0.0,0.0,0.0,0.0
2,63,5,Router6,0.0,0.0,0.0,0.0
2,64,7,Router8,0.0,0.0,0.0,0.0
2,65,8,Router9,0.0,0.0,0.0,0.0
2,66,7,Router8,0.0,0.0,0.0,0.0
2,67,6,Router7,0.0,0.0,0.0,0.0
2,68,2,Router3,0.0,0.0,0.0,0.0
2,69,2,Router3,0.0,0.0,0.0,0.0
2,70,8,Router9,0.0,0.0,0.0,0.0
2,71,1,Router2,0.0,0.0,0.0,0.0
2,72,8,Router9,0.0,0.0,0.0,0.0
2,73,0,Router1,0.0,0.0,0.0,0.0
2,74,3,Router4,0.0,0.0,0.0,0.0
2,75,1,Router2,0.0,0.0,0.0,0.0
2,76,1,Router2,0.0,0.0,0.0,0.0
2,77,4,Router5,0.0,0.0,0.0,0.0
2,78,6,Router7,0.0,0.0,0.0,0.0
2,79,4,Router5,0.0,0.0,0.0,0.0
2,80,5,Router6,0.0,0.0,0.0,0.0
2,81,3,Router4,0.0,0.0,0.0,0.0
2,82,6,Router7,0.0,0.0,0.0,0.0
2,83,2,Router3,0.0,0.0,0.0,0.0
2,84,6,Router7,0.0,0.0,0.0,0.0
2,85,6,Router7,0.0,0.0,0.0,0.0
2,86,5,Router6,0.0,0.0,0.0,0.0
2,87,3,Router4,0.0,0.0,0.0,0.0
2,88,5,Router6,0.0,0.0,0.0,0.0
2,89,6,Router7,0.0,0.0,0.0,0.0
2,90,9,Router10,0.0,0.0,0.0,0.0
2,91,1,Router2,0.0,0.0,0.0,0.0
2,92,2,Router3,0.0,0.0,0.0,0.0
2,93,9,Router10,0.0,0.0,0.0,0.0
2,94,2,Router3,0.0,0.0,0.0,0.0
2,95,3,Router4,0.0,0.0,0.0,0.0
2,96,3,Router4,0.0,0.0,0.0,0.0
2,97,3,Router4,0.0,0.0,0.0,0.0
2,98,3,Router4,0.0,0.0,0.0,0.0
2,99,5,Router6,0.0,0.0,0.0,0.0
2,100,9,Router10,0.0,0.0,0.0,0.0
