episode,iteration,selected_router_index,selected_router_name,chr,latency_ms,cache_occupancy,cmba
1,1,7,Router8,0.0,59.67558076027282,0.0,0.0
1,2,9,Router10,0.0,63.44575734993983,0.0,0.0
1,3,8,Router9,0.0,49.29911626349542,0.0,0.0
1,4,5,Router6,0.0,64.60657944453358,0.0,0.0
1,5,1,Router2,0.0,42.11227639809893,0.0,0.0
1,6,2,Router3,0.0,56.638431126663,0.0,0.0
1,7,0,Router1,0.0,60.38913095840397,0.0,0.0
1,8,0,Router1,0.0,60.38913095840397,0.0,0.0
1,9,1,Router2,0.0,42.11227639809893,0.0,0.0
1,10,0,Router1,0.0,60.38913095840397,0.0,0.0
1,11,4,Router5,0.0,61.58616702427933,0.0,0.0
1,12,7,Router8,0.0,59.67558076027282,0.0,0.0
1,13,2,Router3,0.0,56.638431126663,0.0,0.0
1,14,3,Router4,0.0,49.75250000951944,0.0,0.0
1,15,0,Router1,0.0,60.38913095840397,0.0,0.0
1,16,1,Router2,0.0,42.11227639809893,0.0,0.0
1,17,5,Router6,0.0,64.60657944453358,0.0,0.0
1,18,3,Router4,0.0,49.75250000951944,0.0,0.0
1,19,9,Router10,0.0,63.44575734993983,0.0,0.0
1,20,0,Router1,0.0,60.38913095840397,0.0,0.0
1,21,6,Router7,0.0,52.56404437779395,0.0,0.0
1,22,1,Router2,0.0,42.11227639809893,0.0,0.0
1,23,7,Router8,0.0,59.67558076027282,0.0,0.0
1,24,0,Router1,0.0,60.38913095840397,0.0,0.0
1,25,3,Router4,0.0,49.75250000951944,0.0,0.0
1,26,1,Router2,0.0,42.11227639809893,0.0,0.0
1,27,8,Router9,0.0,49.29911626349542,0.0,0.0
1,28,0,Router1,0.0,60.38913095840397,0.0,0.0
1,29,8,Router9,0.0,49.29911626349542,0.0,0.0
1,30,5,Router6,0.0,64.60657944453358,0.0,0.0
1,31,7,Router8,0.0,59.67558076027282,0.0,0.0
1,32,6,Router7,0.0,52.56404437779395,0.0,0.0
1,33,9,Router10,0.0,63.44575734993983,0.0,0.0
1,34,5,Router6,0.0,64.60657944453358,0.0,0.0
1,35,4,Router5,0.0,61.58616702427933,0.0,0.0
1,36,8,Router9,0.0,49.29911626349542,0.0,0.0
1,37,1,Router2,0.0,42.11227639809893,0.0,0.0
1,38,0,Router1,0.0,60.38913095840397,0.0,0.0
1,39,3,Router4,0.0,49.75250000951944,0.0,0.0
1,40,3,Router4,0.0,49.75250000951944,0.0,0.0
1,41,0,Router1,0.0,60.38913095840397,0.0,0.0
1,42,1,Router2,0.0,42.11227639809893,0.0,0.0
1,43,8,Router9,0.0,49.29911626349542,0.0,0.0
1,44,1,Router2,0.0,42.11227639809893,0.0,0.0
1,45,5,Router6,0.0,64.60657944453358,0.0,0.0
1,46,5,Router6,0.0,64.60657944453358,0.0,0.0
1,47,3,Router4,0.0,49.75250000951944,0.0,0.0
1,48,4,Router5,0.0,61.58616702427933,0.0,0.0
1,49,2,Router3,0.0,56.638431126663,0.0,0.0
1,50,6,Router7,0.0,52.56404437779395,0.0,0.0
